,size,num_cars,algorithm,solved,lock_limit,moves,time,move_max,car_truck_ratio,HV_ratio,min_exit_distance
23380,6,11,Random,Solved,1,2,0.000115,2500,"(3, 1)","(1, 1)",2
23381,6,11,No_reverse,Solved,1,28,0.001095,2500,"(3, 1)","(1, 1)",2
23382,6,11,Breadth-first,Solved,1,1,0.000468,2500,"(3, 1)","(1, 1)",2
23383,6,11,Depth-first,Solved,1,124,0.028888,2500,"(3, 1)","(1, 1)",2
23384,6,12,Random,Unsolved,1,2500,0.205489,2500,"(3, 1)","(1, 1)",2
23385,6,12,No_reverse,Unsolved,1,2500,0.137248,2500,"(3, 1)","(1, 1)",2
23386,6,12,Breadth-first,Solved,1,1138,0.731160,2500,"(3, 1)","(1, 1)",2
23387,6,12,Depth-first,Solved,1,2148,0.184158,2500,"(3, 1)","(1, 1)",2
23388,6,13,Random,Solved,1,268,0.010078,2500,"(3, 1)","(1, 1)",2
23389,6,13,No_reverse,Solved,1,196,0.007340,2500,"(3, 1)","(1, 1)",2
23390,6,13,Breadth-first,Solved,1,2359,1.547221,2500,"(3, 1)","(1, 1)",2
23391,6,13,Depth-first,Solved,1,97,0.003784,2500,"(3, 1)","(1, 1)",2
23392,6,14,Random,Solved,1,47,0.002059,2500,"(3, 1)","(1, 1)",2
23393,6,14,No_reverse,Solved,1,66,0.002775,2500,"(3, 1)","(1, 1)",2
23394,6,14,Breadth-first,Unsolved,1,2500,1.809323,2500,"(3, 1)","(1, 1)",2
23395,6,14,Depth-first,Solved,1,112,0.004936,2500,"(3, 1)","(1, 1)",2
23396,6,15,Random,Solved,1,1662,0.172404,2500,"(3, 1)","(1, 1)",2
23397,6,15,No_reverse,Unsolved,1,2500,0.214970,2500,"(3, 1)","(1, 1)",2
23398,6,15,Breadth-first,Unsolved,1,2500,1.911764,2500,"(3, 1)","(1, 1)",2
23399,6,15,Depth-first,Solved,1,1938,0.204980,2500,"(3, 1)","(1, 1)",2
23400,6,6,Random,Solved,1,78,0.001920,2500,"(3, 1)","(1, 1)",2
23401,6,6,No_reverse,Solved,1,18,0.000405,2500,"(3, 1)","(1, 1)",2
